Start,End,Open,High,Low,Close,Volume,Market Cap
2019-05-05,2019-05-06,5819.009881457,5822.576221488,5714.366264154,5779.333068834,14352891358.014853,102127694637.92424
2019-05-04,2019-05-05,5731.170082516,5855.322770957,5625.471505591,5820.358392055,15504428301.965794,101753074650.01291
2019-05-03,2019-05-04,5483.869227356,5831.565100435,5475.473832288,5734.732073665,14648002409.742603,100481839119.70953
2019-05-02,2019-05-03,5390.886922075,5516.518746332,5223.551018942,5485.782605123,12039530252.520239,96371996506.18764
2019-05-01,2019-05-02,5306.244504059,5400.462952961,5298.148059404,5388.818932923,12587501074.510923,94665895843.43956
2019-04-30,2019-05-01,5258.596117573,5366.907619899,5153.65201441,5305.984482131,12966428693.386885,93251443221.53856
2019-04-29,2019-04-30,5296.546936304,5332.087293682,5216.487915655,5258.677411088,11817924324.4683,93271178252.91891
2019-04-28,2019-04-29,5277.479653583,5322.308489442,5241.079210927,5293.938255503,11224137756.93043,93558725514.17279
2019-04-27,2019-04-28,5272.04828427,5306.450167668,5233.559329194,5274.514196298,12999036803.344814,93095675824.35114
2019-04-26,2019-04-27,5247.231157924,5339.668146595,5154.398777214,5264.272697961,15303879600.978775,92930968586.58691
2019-04-25,2019-04-26,5489.65821347,5535.815358986,5241.366292456,5241.366292456,14540868075.349543,96673539421.03677
2019-04-24,2019-04-25,5585.462131718,5660.855010888,5456.808248396,5484.270138274,15812762052.13293,97833538670.21889
2019-04-23,2019-04-24,5421.273442212,5636.994562371,5410.56240827,5591.93356269,14955243755.468807,98301997365.50923
2019-04-22,2019-04-23,5347.870261836,5438.056151572,5319.583955251,5417.509437289,12928762753.316998,94605807380.386
2019-04-21,2019-04-22,5365.439861043,5381.725474671,5296.630795402,5349.866310892,12438521689.224068,94276486623.07527
2019-04-20,2019-04-21,5318.985321339,5372.559483415,5314.995062328,5363.756655489,12081570828.065258,94407709107.69514
2019-04-19,2019-04-20,5308.334719082,5349.185233082,5253.519638981,5317.962149987,10722417914.922018,93456046168.8589
2019-04-18,2019-04-19,5271.35217627,5330.747549732,5268.381876188,5309.256996284,11063569340.208778,93467190505.50226
2019-04-17,2019-04-18,5274.409619076,5309.767053458,5247.411896122,5271.109695488,11718122917.424685,92998442173.02483
2019-04-16,2019-04-17,5110.364742945,5285.26935529,5083.122626088,5280.621477906,11228915692.474398,91019291252.33234
2019-04-15,2019-04-16,5190.134974733,5232.13107218,5068.359413253,5114.800175994,11043323425.062246,91403037276.36124
2019-04-14,2019-04-15,5130.872758133,5198.607002691,5089.297332302,5187.562407627,9988617584.47333,90502450269.78593
2019-04-13,2019-04-14,5089.804112289,5168.632419133,5081.413415427,5132.674495269,11589436401.65359,90555419467.78564
2019-04-12,2019-04-13,5051.496177143,5139.184727198,4980.706446639,5090.02691307,13280752283.109999,89654032271.94342
2019-04-11,2019-04-12,5339.75455452,5360.792182502,5033.265192079,5055.483612262,13805935888.294365,90910170843.01657
2019-04-10,2019-04-11,5230.089593758,5438.076806385,5222.799900984,5334.16546243,11882218008.812407,93420224932.21043
2019-04-09,2019-04-10,5300.612111963,5300.612111963,5190.414107865,5235.702335987,13296916759.138676,92503923214.35573
2019-04-08,2019-04-09,5213.650120988,5330.055098135,5129.111525202,5303.985428527,14625045141.83146,92790837421.45811
2019-04-07,2019-04-08,5066.362965449,5244.16584738,5066.362965449,5212.309923024,13686230210.00485,90801148616.96054
2019-04-06,2019-04-07,5030.633756343,5209.789827716,4986.648572557,5066.740036243,12362742813.212751,89025260544.16714
2019-04-05,2019-04-06,4926.403080942,5043.52030711,4922.061605746,5029.810426006,14519514536.466747,87820060637.1856
2019-04-04,2019-04-05,4971.060890177,5055.964735281,4847.159233067,4924.082434374,18855926362.82394,87702694241.5157
2019-04-03,2019-04-04,4887.759498103,5277.183264217,4887.759498103,4981.380898514,19127508756.529934,88391800710.00502
2019-04-02,2019-04-03,4200.878648602,4915.319703997,4199.353304694,4888.060144806,13775711440.36564,82056687694.54987
2019-04-01,2019-04-02,4199.617439676,4229.129950658,4184.983265552,4202.125149714,7908248777.82402,74111589590.54083
2019-03-31,2019-04-01,4166.325800301,4210.95413776,4154.548282798,4202.588398158,7198090848.707396,73555425132.99469
2019-03-30,2019-03-31,4130.010064024,4185.986950413,4111.496747944,4164.621319669,8325065858.569811,73064228988.92351
2019-03-29,2019-03-30,4061.601587452,4143.060868805,4049.326845159,4128.954215703,8374378124.41559,72241666333.91006
2019-03-28,2019-03-29,4062.825098198,4082.483911422,4034.840680807,4061.003062397,8505501000.37799,71537752042.50969
2019-03-27,2019-03-28,3982.614678572,4070.654525251,3979.2189216,4069.689197198,8742943136.499285,71135693819.5109
2019-03-26,2019-03-27,3968.279256983,3987.170101869,3954.053909398,3980.620043073,7619066425.306097,69963093213.83963
2019-03-25,2019-03-26,4023.328814622,4038.832775001,3944.469301742,3969.701717355,6944311054.387526,70620139354.68639
2019-03-24,2019-03-25,4033.555246062,4080.429132322,4012.282392053,4024.480055518,6725878926.084825,70952645246.25719
2019-03-23,2019-03-24,4019.754260699,4043.791033026,4013.495429475,4034.593701872,6780074591.640198,70907079960.58142
2019-03-22,2019-03-23,4021.931406788,4031.364278194,4013.348776575,4017.939706485,7201655912.385315,70821862182.1768
2019-03-21,2019-03-22,4079.189802352,4093.784724444,4004.765643649,4024.283201515,7547057321.641651,71371015461.59837
2019-03-20,2019-03-21,4036.494784049,4078.511718087,4012.040945943,4075.319876766,6972695205.772387,71028307327.02095
2019-03-19,2019-03-20,4016.775380202,4048.74796906,4005.380860171,4039.787113996,6570358755.835549,70848433871.19691
2019-03-18,2019-03-19,4008.284983797,4046.607040693,3975.356198882,4020.470961551,6488791545.70765,70577660287.76285
2019-03-17,2019-03-18,4022.969398171,4036.719225768,3982.223905902,4007.166919858,6292934445.182644,70469401195.5264
2019-03-16,2019-03-17,3939.145756798,4051.957711268,3939.145756798,4024.229285339,7722720660.064434,70565455877.48416
2019-03-15,2019-03-16,3897.143080486,3947.511201251,3892.042261152,3928.041328852,8017629319.948978,68905538081.64816
2019-03-14,2019-03-15,3896.671800296,3924.174554114,3883.217836303,3900.376687091,7576546206.104515,68594118247.27996
2019-03-13,2019-03-14,3903.837482165,3914.368483938,3879.644200459,3895.619863392,7384926003.158222,68559756176.48486
2019-03-12,2019-03-13,3882.347879962,3925.106802045,3845.307653784,3901.113915142,7663407757.045644,68498276266.69132
2019-03-11,2019-03-12,3900.462788114,3912.109686138,3855.221924508,3879.103312128,7052643189.63008,68260444444.2272
2019-03-10,2019-03-11,3932.190274542,3932.190274542,3882.908897694,3902.80646271,7402567148.695504,68630276306.68778
2019-03-09,2019-03-10,3872.914024713,3941.820808796,3866.931804879,3931.895283308,7940967853.130124,68632942256.78363
2019-03-08,2019-03-09,3888.634931999,3915.224522058,3854.308002276,3872.141156369,7471167903.671331,68455823438.70303
2019-03-07,2019-03-08,3873.817021979,3911.321319755,3864.757247995,3888.248904326,7068518206.673557,68389529261.42388
2019-03-06,2019-03-07,3857.628117632,3883.832331764,3839.918720328,3873.668095745,7747260333.087009,67853817217.58294
2019-03-05,2019-03-06,3767.755778729,3875.95989518,3738.436474121,3855.0028053,7223804195.499708,66871679334.91495
2019-03-04,2019-03-05,3879.964730091,3919.14606195,3733.917481608,3755.244533692,6433983663.174674,66481344992.78311
2019-03-03,2019-03-04,3845.483709779,3898.093996858,3827.076615763,3881.076222168,5447909337.815124,67674260303.552826
2019-03-02,2019-03-03,3832.522165484,3862.221584261,3809.453704397,3848.655865347,5447071839.033865,67451985856.27398
2019-03-01,2019-03-02,3844.921366184,3861.178589309,3825.991123893,3834.290290069,5864825753.614558,67547876583.4815
2019-02-28,2019-03-01,3839.013237205,3886.919618225,3817.058024429,3845.258312799,6383018981.591494,67524517741.80995
2019-02-27,2019-02-28,3844.368122837,3867.840123562,3785.188773808,3841.615656283,5619005740.642139,67492550623.159676
2019-02-26,2019-02-27,3866.383457476,3870.314694801,3820.217154151,3842.992706537,6678465742.937537,67504500386.101425
2019-02-25,2019-02-26,3808.473252069,3892.454870588,3804.104099487,3868.161644161,8314405155.451499,67512079932.79361
2019-02-24,2019-02-25,4123.504872516,4172.083234272,3784.637178687,3807.506663628,7968911492.198975,70438655319.02464
2019-02-23,2019-02-24,3968.320637954,4143.211868287,3938.935168648,4123.668788587,5993819033.573327,70198023839.85893
2019-02-22,2019-02-23,3897.190164349,3972.317709802,3820.820278809,3970.590294199,5345237781.081468,68785578126.5119
2019-02-21,2019-02-22,3918.183728075,3956.247604617,3881.828977335,3894.540736483,5511697633.975717,68510501929.28466
2019-02-20,2019-02-21,3894.114707158,3951.681707239,3873.88150496,3918.389585518,6006841479.765859,68550255058.84999
2019-02-19,2019-02-20,3859.020359274,3958.537955987,3851.72589553,3893.270396548,7132811992.470226,68403436336.78748
2019-02-18,2019-02-19,3628.785108355,3891.033233383,3622.629503935,3858.949361197,5319393065.773327,65846716576.81079
2019-02-17,2019-02-18,3598.148040489,3637.774895747,3577.450979857,3630.26901901,3355410897.195083,63155392541.64307
2019-02-16,2019-02-17,3596.030689614,3660.517482263,3590.467024705,3599.138222499,3356391568.1538672,63260834288.451996
2019-02-15,2019-02-16,3576.132030057,3626.918548558,3568.106289136,3596.820721532,3212862423.5684257,62983534859.76652
2019-02-14,2019-02-15,3589.190870666,3611.070420381,3569.897912663,3577.371359712,3892246586.4380145,62896435206.273506
2019-02-13,2019-02-14,3605.359538969,3632.689011386,3578.404056205,3590.146720852,4162249066.3733106,63129983387.40065
2019-02-12,2019-02-13,3616.569553353,3627.239484869,3581.12020691,3608.1455686,3762188025.8605857,63134249875.7676
2019-02-11,2019-02-12,3666.346751167,3666.346751167,3606.968337044,3615.969569845,3825671005.975767,63473419493.53889
2019-02-10,2019-02-11,3648.638905669,3664.267250837,3608.204418369,3663.532766717,3568337039.2575016,63662199518.57828
2019-02-09,2019-02-10,3634.179510361,3651.233256781,3615.181021302,3648.622398485,4816337561.830241,63679817042.80318
2019-02-08,2019-02-09,3384.368989555,3703.010371206,3374.517849699,3632.621063544,3699125550.3170724,60854294840.91121
2019-02-07,2019-02-08,3406.912628136,3424.179019811,3366.804928507,3382.947413684,3172882606.3196507,59547115262.92474
2019-02-06,2019-02-07,3461.934372734,3466.818451914,3391.965467631,3405.55894369,3276428016.94053,59794070481.23669
2019-02-05,2019-02-06,3452.862403378,3471.534749096,3419.747400744,3463.442822071,3263936607.0654526,60530561134.86317
2019-02-04,2019-02-05,3453.008649654,3508.056356733,3434.033280102,3453.03218375,3197948101.9971104,60519994915.78688
2019-02-03,2019-02-04,3498.020425385,3499.461531698,3432.582850938,3451.480647199,2976985222.0832996,60692509793.24067
2019-02-02,2019-02-03,3471.274685499,3502.072822894,3445.452966511,3502.072822894,2966701131.3176246,60670499449.07666
2019-02-01,2019-02-02,3444.921906726,3480.373583519,3411.835140276,3474.400614406,3256397943.534127,60405667949.50959
2019-01-31,2019-02-01,3468.567305068,3489.921013106,3431.5557778,3447.812768646,3724578165.907147,60479604544.47254
2019-01-30,2019-01-31,3437.33206711,3480.918095904,3418.85728222,3470.828260383,3858199435.0003333,60533018565.997406
2019-01-29,2019-01-30,3459.942105227,3467.838291709,3392.538497169,3438.806393391,3953321270.7058105,60116952599.12896
2019-01-28,2019-01-29,3574.356431872,3574.356431872,3427.061509559,3462.059067174,3861302295.1183987,60865149518.37322
2019-01-27,2019-01-28,3595.463472868,3605.284864841,3547.930411633,3575.69534679,3232926763.9248695,62714618465.37526
2019-01-26,2019-01-27,3591.258308523,3649.321285244,3584.553811289,3595.147523761,3233121779.128203,63083643788.8295
2019-01-25,2019-01-26,3601.92745155,3612.206202075,3563.229319401,3590.982706471,3296210348.613134,62792848071.6642
2019-01-24,2019-01-25,3592.856632416,3627.345746878,3568.758624822,3601.873910558,3378214501.6806464,62846922846.266045
2019-01-23,2019-01-24,3606.587749856,3630.196102145,3574.511563021,3592.901430874,4711866363.06134,63051066850.49074
2019-01-22,2019-01-23,3547.775740343,3628.570492611,3476.812119629,3608.383961607,4101549978.630794,62499016812.19089
2019-01-21,2019-01-22,3580.394848908,3649.754615996,3527.19617532,3547.119997129,3563557075.1487064,62527159654.460846
2019-01-20,2019-01-21,3732.314578714,3746.098908126,3560.54361857,3583.507435701,3873034470.9671497,63901100447.949326
2019-01-19,2019-01-20,3652.353731181,3766.801866732,3650.958251016,3735.953787486,3689835108.3852115,64957741160.175644
2019-01-18,2019-01-19,3682.436730965,3686.295784048,3632.797684376,3653.185376139,4651045589.009092,63998003594.701416
2019-01-17,2019-01-18,3654.061564255,3687.616740461,3624.548986953,3684.253014929,4616526889.360663,63831849028.12533
2019-01-16,2019-01-17,3636.621475732,3710.602669414,3630.808410499,3658.246729748,4660577413.35656,63940378392.53245
2019-01-15,2019-01-16,3704.359603919,3721.250727445,3618.688647245,3640.207438973,5156096242.143494,64404876007.828964
2019-01-14,2019-01-15,3555.550456106,3728.417562433,3552.316662444,3705.942605786,4486462095.734081,63313095328.58554
2019-01-13,2019-01-14,3668.577160208,3675.767876524,3545.768209284,3553.227143057,3457204812.510096,63452656416.812256
2019-01-12,2019-01-13,3690.429234323,3697.354503693,3656.990109901,3668.24991968,3649925423.381869,64266228548.4621
2019-01-11,2019-01-12,3671.210547179,3713.285567013,3641.294105448,3678.691683579,4763746665.390462,64390139752.10983
2019-01-10,2019-01-11,4032.372040573,4063.302239641,3656.965007582,3673.215707318,4556093682.767315,67065341440.751625
2019-01-09,2019-01-10,4031.220158622,4066.410720206,4016.859198923,4032.575390529,3988908524.103224,70659766858.82903
2019-01-08,2019-01-09,4040.426868752,4109.513660184,4004.648804149,4030.989305544,3846753571.3049293,70588339585.54193
2019-01-07,2019-01-08,4082.095636372,4103.696834349,4027.393340966,4036.958448354,4366201231.862341,70825217849.19307
2019-01-06,2019-01-07,3868.739955187,4104.080838569,3846.981955643,4085.907581678,4003384608.6634007,68616058385.3735
2019-01-05,2019-01-06,3876.743901004,3928.92500025,3850.442903945,3866.004563615,4197364686.9456058,67869837648.942154
2019-01-04,2019-01-05,3847.083953482,3888.22508878,3795.299371612,3877.816631752,3521627989.1605506,67090187664.27699
2019-01-03,2019-01-04,3935.381479108,3935.381479108,3828.512307784,3843.996640326,4077088832.598976,67747665989.98526
2019-01-02,2019-01-03,3852.524625595,3944.482760725,3825.302832139,3938.625960795,3910033511.3270135,67529969728.50916
2019-01-01,2019-01-02,3747.289081962,3857.66134997,3720.528270248,3851.181614039,3433814142.055747,65616965836.40503
2018-12-31,2019-01-01,3863.966826435,3865.30943988,3727.103166881,3746.123952537,3648742018.449623,66406699583.70262
2018-12-30,2018-12-31,3800.90618573,3885.944595624,3783.461120121,3863.165983794,3919248135.353045,66970589827.82917
2018-12-29,2018-12-30,3909.576362079,3951.326013396,3832.098961469,3832.098961469,4424442568.545515,68132982916.01663
2018-12-28,2018-12-29,3642.816541604,3931.006116306,3637.996492977,3902.734263248,4067221987.255999,65297366115.28165
2018-12-27,2018-12-28,3837.103067651,3850.984987181,3633.371831014,3651.165345688,3705806154.8215866,65664911394.470634
2018-12-26,2018-12-27,3801.990623677,3872.508799306,3751.58202965,3833.455304379,4006659135.548405,66495840080.66266
2018-12-25,2018-12-26,4052.351427424,4053.801000601,3741.532556251,3789.436638331,4723284026.001758,66450424382.570595
2018-12-24,2018-12-25,3974.488113207,4218.506382222,3974.488113207,4049.134021718,5069262378.535473,72028764601.34457
2018-12-23,2018-12-24,3992.590689234,4061.599528447,3956.035483518,3980.147519,4105611460.59793,69886595331.81567
2018-12-22,2018-12-23,3869.320912253,3986.988101713,3836.166472087,3985.947864559,4205980838.290268,67798607042.52057
2018-12-21,2018-12-22,4104.6300826,4179.461009081,3823.730152349,3872.495181716,5892067716.170284,69795862039.43655
2018-12-20,2018-12-21,3716.951289636,4149.982112244,3701.497818021,4103.258581528,5608484489.432625,68730841610.71579
2018-12-19,2018-12-20,3672.828563746,3910.052394847,3656.799274105,3719.296166218,4910794538.842526,65607240816.85653
2018-12-18,2018-12-19,3519.644005652,3671.091738368,3458.156901189,3671.041341474,4009405530.5858502,61404376691.68448
2018-12-17,2018-12-18,3260.535478026,3576.130761016,3256.286666292,3520.007340181,2706691385.829008,58833859910.87322
2018-12-16,2018-12-17,3242.71165726,3304.752077103,3237.496112093,3259.040241951,2303080492.219079,57063453547.32632
2018-12-15,2018-12-16,3239.810072381,3269.710129726,3188.542616892,3244.865925479,2573365294.396488,56328163571.48939
2018-12-14,2018-12-15,3315.712262686,3334.267258125,3199.344540762,3236.700910153,2873115299.4884944,57247895833.70704
2018-12-13,2018-12-14,3475.395333172,3480.817679557,3302.788527099,3314.35176623,2600813123.036409,59484285858.172104
2018-12-12,2018-12-13,3397.148741644,3515.635434451,3380.722528793,3471.915386863,2888792462.6362615,60044678954.42251
2018-12-11,2018-12-12,3462.686886235,3475.454580667,3364.134935808,3394.21870318,2910200651.819124,59516580426.22096
2018-12-10,2018-12-11,3583.500415102,3620.702269676,3425.449092033,3464.835870669,3018304106.43608,61279573411.94348
2018-12-09,2018-12-10,3457.41952613,3669.370224454,3438.48601509,3586.572260842,3223762331.4300394,61354932798.97595
2018-12-08,2018-12-09,3429.741618038,3498.503410095,3328.189753409,3465.344048723,4006131235.881874,59637373126.63139
2018-12-07,2018-12-08,3524.903843125,3524.903843125,3279.326879568,3424.127676352,4339092125.732182,59430360548.005035
2018-12-06,2018-12-07,3772.882544916,3880.130150169,3530.420581097,3530.420581097,3526083512.348898,65487218497.88986
2018-12-05,2018-12-06,3965.3634989,3973.938520171,3777.504597679,3778.644100458,3223065038.3237233,67477483664.16714
2018-12-04,2018-12-05,3905.489738693,4080.018654926,3847.851236503,3959.996646343,3412849904.056449,69101241735.62755
2018-12-03,2018-12-04,4150.827310223,4162.639731237,3868.407784677,3905.390426541,3248618117.916213,69577166094.35275
2018-12-02,2018-12-03,4206.215757456,4291.695878947,4118.785078199,4143.979048443,3302972567.605143,72782116451.08961
2018-12-01,2018-12-02,4036.229874753,4288.118114861,3977.624455728,4208.46972294,3729733003.690406,71909725614.213
2018-11-30,2018-12-01,4303.987285033,4331.594554471,3968.034994522,4030.04449364,4195701632.661413,71944047205.5574
2018-11-29,2018-11-30,4255.275505341,4429.730210043,4152.042746816,4295.392322703,4938676329.623747,74359450094.28436
2018-11-28,2018-11-29,3837.958523137,4377.61022591,3837.958523137,4256.464556195,4676357418.739209,71253168046.37796
2018-11-27,2018-11-28,3800.600009341,3873.26585313,3679.708116943,3835.016589512,4439296219.454825,65601561665.38526
2018-11-26,2018-11-27,3994.418821674,4091.502639136,3665.565456655,3801.729366908,4770358620.6052,68102045614.309
2018-11-25,2018-11-26,3886.472347228,4110.040082263,3596.00806059,4008.329435561,4489490623.401364,66596064263.03372
2018-11-24,2018-11-25,4369.2081865,4437.12427443,3822.143369562,3894.620254339,2981154608.613752,74836811587.4888
2018-11-23,2018-11-24,4345.661016088,4408.549466466,4219.987383706,4374.323226658,3403581481.2485642,75242729629.90172
2018-11-22,2018-11-23,4604.937872113,4640.486228605,4377.545769831,4377.545769831,3559480939.9959846,78878360571.46524
2018-11-21,2018-11-22,4502.466997901,4722.888985274,4355.940983959,4609.512683654,5864613008.834743,78662243547.27151
2018-11-20,2018-11-21,4871.837128436,4970.283673371,4274.174493715,4470.86406818,6200899670.273817,80505402156.33786
2018-11-19,2018-11-20,5651.276823682,5653.306826427,4858.770197698,4893.020432943,3984630708.562563,92033798169.70706
2018-11-18,2018-11-19,5631.943421713,5676.508478713,5612.226552794,5647.479577306,2911353904.9948993,98099364143.86732
2018-11-17,2018-11-18,5634.790942322,5637.369199686,5582.244808497,5631.540424004,3341914742.75929,97484707041.1965
2018-11-16,2018-11-17,5654.209987966,5674.911745861,5555.684495861,5627.478696853,4458433780.159247,97816773175.81691
2018-11-15,2018-11-16,5781.032657334,5801.395589434,5376.450570802,5654.723204018,6458882428.673365,97554149324.7422
2018-11-14,2018-11-15,6361.400404991,6382.556324816,5560.880719722,5747.076678785,4014854969.2242107,106819684636.97551
2018-11-13,2018-11-14,6371.733230045,6391.559008482,6337.928083205,6371.36748622,3142925617.5040975,110624815328.55043
2018-11-12,2018-11-13,6411.278115302,6431.821641842,6354.974990417,6364.393922101,3115460518.912264,111111385265.24696
2018-11-11,2018-11-12,6400.034596672,6419.629801806,6364.816154636,6407.676509173,3237576630.338422,111173308749.20836
2018-11-10,2018-11-11,6395.744478183,6423.77031064,6395.744478183,6399.518804388,3377807844.03098,111334348306.37442
2018-11-09,2018-11-10,6470.006228965,6479.868232414,6385.639030339,6397.943422909,3774750025.388616,111602448916.61761
2018-11-08,2018-11-09,6526.888623968,6545.123286481,6463.98882188,6468.139285876,4001027787.2714596,112885576824.28136
2018-11-07,2018-11-08,6437.632240669,6546.917804898,6432.383204043,6526.82015405,4327547729.690759,113226908644.49266
2018-11-06,2018-11-07,6406.484868627,6444.682644885,6381.013880611,6428.294584816,4020828315.3744464,111233482912.24939
2018-11-05,2018-11-06,6458.928433763,6460.083841858,6402.330270375,6413.987438447,3957885847.4198327,111606758466.38818
2018-11-04,2018-11-05,6386.909849955,6483.22544861,6372.297571342,6456.241631256,3464581702.084554,111361998363.62692
2018-11-03,2018-11-04,6408.420165923,6408.532431404,6360.144862999,6387.917030268,3206344282.107809,110842176728.17595
2018-11-02,2018-11-03,6368.621545495,6443.40365674,6368.621545495,6407.751478732,3392903655.622112,111154666111.37254
2018-11-01,2018-11-02,6299.90390737,6396.223719973,6293.045329941,6368.306136028,3290643879.004671,109970367011.17227
2018-10-31,2018-11-01,6283.631828987,6323.643162745,6238.6372898,6298.837501112,3286097615.963602,109117486104.21176
2018-10-30,2018-10-31,6255.057567736,6304.135098663,6255.057567736,6284.585338842,3434096462.4793286,109018165794.70015
2018-10-29,2018-10-30,6406.269060578,6407.649451942,6242.814051634,6252.273570761,3093193492.478595,109910915067.96211
2018-10-28,2018-10-29,6416.549408448,6464.692941826,6381.13930249,6406.221101405,2906079102.3680205,111113637087.57326
2018-10-27,2018-10-28,6418.620770569,6430.371869094,6392.843436526,6416.188304748,2928172852.4560328,111234626435.81769
2018-10-26,2018-10-27,6420.863227091,6426.947031918,6385.627746287,6416.40587187,3097524566.94115,111174390775.36794
2018-10-25,2018-10-26,6433.232272282,6440.656013748,6396.052902194,6420.365572797,3484524078.0412526,111364157267.42673
2018-10-24,2018-10-25,6423.513294184,6490.190728496,6413.603949848,6433.06547953,3363537342.926277,111858439014.0092
2018-10-23,2018-10-24,6465.943343818,6474.39947166,6416.734024871,6423.905003506,3291200247.1767387,111667106304.41257
2018-10-22,2018-10-23,6477.219324492,6494.29600581,6448.567204502,6466.252677658,2956097582.888225,112173022104.46986
2018-10-21,2018-10-22,6465.940550179,6505.716811461,6429.063841525,6475.861331941,2678968945.046221,112505396344.03522
2018-10-20,2018-10-21,6456.360438816,6472.939715716,6439.166420848,6461.901010679,2966669746.46326,111908678079.51297
2018-10-19,2018-10-20,6480.163637934,6495.135871574,6450.3012513,6455.395740132,3173937549.0158453,112085147708.80103
2018-10-18,2018-10-19,6520.905375002,6540.466031979,6461.579151329,6479.295676487,3281648435.665219,112767667558.94164
2018-10-17,2018-10-18,6556.349143916,6578.4743,6491.21964139,6520.256440785,3451052342.075724,113082408595.09456
2018-10-16,2018-10-17,6569.003869632,6656.351196471,6526.208311032,6552.077684632,4349704177.003925,113805789345.71234
2018-10-15,2018-10-16,6325.070599423,7241.013386934,6297.967732794,6576.759500825,4839273501.044345,113806586909.68567
2018-10-14,2018-10-15,6322.634877764,6382.174804448,6312.444607358,6321.8112547,2473293529.3844576,110079030610.19019
2018-10-13,2018-10-14,6291.160228165,6325.159138957,6286.921219351,6325.159138957,2707685988.2709885,109322150989.0818
2018-10-12,2018-10-13,6245.131457439,6339.634868372,6218.533471382,6293.904829722,3568675354.6650333,109121780973.28082
2018-10-11,2018-10-12,6597.07497291,6597.07497291,6223.701469328,6252.437099217,3856048836.4926505,109219268262.15582
2018-10-10,2018-10-11,6646.18252197,6646.18252197,6532.790678706,6599.428020639,2892787742.9338665,114081289349.48602
2018-10-09,2018-10-10,6656.124595325,6663.221710667,6606.326817828,6646.658367487,2895217736.8095245,114956847791.66147
2018-10-08,2018-10-09,6602.290457561,6681.339049822,6583.792576173,6657.272477736,2719149065.687601,114740752408.71829
2018-10-07,2018-10-08,6591.961723594,6629.59915977,6544.87251455,6595.637641947,2328395841.8460917,113885583317.2853
2018-10-06,2018-10-07,6628.529624888,6629.702960488,6567.122763921,6590.995725832,2497460195.881971,114207096562.63223
2018-10-05,2018-10-06,6577.590428121,6646.669403697,6549.521307364,6626.550323225,2672396690.5100803,113949423390.63289
2018-10-04,2018-10-05,6502.28194056,6613.382645214,6499.819670241,6574.045631876,2889072641.863299,113831892687.90894
2018-10-03,2018-10-04,6539.365526536,6540.727212725,6450.163787073,6505.256155789,3109636692.364331,112295917050.58043
2018-10-02,2018-10-03,6596.425430306,6609.789764928,6521.24899482,6534.415120759,2973884240.6697183,113761573692.44481
2018-10-01,2018-10-02,6624.023395287,6653.039249374,6531.896590211,6596.018098435,3103181637.296217,114217337030.75122
2018-09-30,2018-10-01,6594.927830488,6642.932344614,6555.15405797,6619.480812488,3156173083.6218467,114125391350.85373
2018-09-29,2018-09-30,6639.133514007,6639.133514007,6499.12678059,6600.212125391,3667760047.364148,113523191862.36469
2018-09-28,2018-09-29,6680.315861169,6780.342952041,6572.820589437,6641.955562713,3950139502.72127,115399223368.53473
2018-09-27,2018-09-28,6472.98947654,6708.890307923,6456.868936613,6676.851172975,3534387056.389184,112980748530.03401
2018-09-26,2018-09-27,6445.346329714,6551.84140185,6402.489428813,6479.083948142,3710739995.6154428,111886146158.59467
2018-09-25,2018-09-26,6588.874653099,6588.874653099,6376.748408757,6438.627759085,3810213970.800927,111259583835.90755
2018-09-24,2018-09-25,6709.093372549,6725.147575678,6575.646351861,6586.794101812,3574785844.315666,114895992792.5869
2018-09-23,2018-09-24,6707.056771032,6772.406208207,6676.568040518,6709.838127072,3519712889.774574,116033559671.52324
2018-09-22,2018-09-23,6736.854332661,6801.843226655,6616.383582083,6707.238115315,4979240365.486291,115821882887.262
2018-09-21,2018-09-22,6493.152931427,6752.404966008,6493.152931427,6744.696981129,4903492828.541768,114817041723.9458
2018-09-20,2018-09-21,6399.795216298,6513.94595805,6366.826294158,6497.019131212,3420591797.8871593,110865716891.74457
2018-09-19,2018-09-20,6358.739054641,6490.63439701,6178.636654024,6397.127391665,3147521552.2712345,109804752780.89223
2018-09-18,2018-09-19,6275.496064408,6392.264990936,6256.129769113,6363.858466904,3249090128.6492743,109083774869.59912
2018-09-17,2018-09-18,6512.220342627,6540.852093028,6241.767742526,6274.229073713,2835108018.9539504,110824849006.15852
2018-09-16,2018-09-17,6535.007313325,6535.007313325,6432.952919051,6512.152477693,2612709364.0235004,112239914834.6034
2018-09-15,2018-09-16,6500.848561872,6566.827240872,6491.857332585,6537.211073285,2906742501.1619143,112731567389.71065
2018-09-14,2018-09-15,6498.182769763,6585.306525078,6440.806430483,6509.223085625,3449529788.8717566,112457477608.03888
2018-09-13,2018-09-14,6356.884591956,6530.988604773,6356.884591956,6501.145617091,3265539092.1933317,111509933620.72221
2018-09-12,2018-09-13,6311.369729626,6365.050837912,6243.021350234,6359.149644814,3072304772.765284,108758126327.28818
2018-09-11,2018-09-12,6328.687635904,6391.775975694,6232.734067451,6306.694006415,2960797320.017478,109082762652.73535
2018-09-10,2018-09-11,6274.807969006,6364.054074,6274.807969006,6330.669843302,2898910708.5530744,109069459979.02335
2018-09-09,2018-09-10,6213.220555941,6434.372794125,6186.808464011,6277.682276629,3170107868.1843734,109035714370.45229
